"","0 zero a","1 control a","2 control a","3 control a","4 control a","5 control a","6 control a","7 control a","8 control a","9 control a","10 control a","11 control a","12 control a","13 control a","0 zero b","1 control b","2 control b","3 control b","4 control b","5 control b","6 control b","7 control b","8 control b","9 control b","10 control b","11 control b","12 control b","13 control b","0 zero c","1 control c","2 control c","3 control c","4 control c","5 control c","6 control c","7 control c","8 control c","9 control c","10 control c","11 control c","12 control c","13 control c","0 zero d","1 control d","2 control d","3 control d","4 control d","5 control d","6 control d","7 control d","8 control d","9 control d","10 control d","11 control d","12 control d","13 control d","1 drought a","2 drought a","3 drought a","4 drought a","5 drought a","6 drought a","7 drought a","8 drought a","9 drought a","10 drought a","11 drought a","12 drought a","13 drought a","1 drought b","2 drought b","3 drought b","4 drought b","5 drought b","6 drought b","7 drought b","8 drought b","9 drought b","10 drought b","11 drought b","12 drought b","13 drought b","1 drought c","2 drought c","3 drought c","4 drought c","5 drought c","6 drought c","7 drought c","8 drought c","9 drought c","10 drought c","11 drought c","12 drought c","13 drought c","1 drought d","2 drought d","3 drought d","4 drought d","5 drought d","6 drought d","7 drought d","8 drought d","9 drought d","10 drought d","11 drought d","12 drought d","13 drought d"
"AT1G55540",3.38068789562862,3.43182350578885,3.41228022025684,3.41755550849449,3.31458632564547,3.38944291087599,3.39440438540062,3.40161681497737,3.43652166847753,3.43369392606959,3.3633813671919,3.44461406458099,3.39904801505935,3.40030565884462,3.39504908562121,3.37901093127725,3.39218001670781,3.3822245554792,3.40539338080559,3.4181359639595,3.38349694415537,3.4788812294069,3.41433852457181,3.39902066279769,3.40920082732487,3.40612845656202,3.40379943064667,3.39824090526447,3.4239545940149,3.41209049181879,3.40660469458413,3.40623732482784,3.43970291572221,3.42753913149185,3.44216057993589,3.41481206056585,3.4368547636265,3.39606356201166,3.35079424196177,3.28227076402983,3.21490501773956,3.37419094673187,3.38532058741235,3.42678805612381,3.40012801480873,3.40337680668708,3.42466684025255,3.46870060451885,3.41581273953616,3.41454148760165,3.44838561088571,3.43245170303073,3.3368831957518,3.4206845026955,3.32460901517973,3.21103867900448,3.3902411966469,3.4073119580551,3.4123615248071,3.36793014143188,3.4165965705707,3.42638553341718,3.43270557748693,3.43015143606123,3.40875261455102,3.45213414132056,3.4152854411821,3.47574639895343,3.46152855947288,3.39065392982055,3.43340016342651,3.3893465361625,3.40528444883326,3.34794906560173,3.39881550430402,3.3876796121257,3.41854079462716,3.34807658162564,3.4405934723473,3.33070180195338,3.42867840994823,3.47476049957678,3.42040155394528,3.38823087453065,3.38798283251487,3.4438453128988,3.40773343098793,3.40971677868846,3.44023465744575,3.4388118090287,3.41686675842093,3.42091351580785,3.41519077748418,3.30465267596969,3.47053686509258,3.39319651187041,3.43087400795469,3.39743334368258,3.43622848111601,3.41078882422806,3.45106601063443,3.42196381604921,3.41124996582633,3.4230806041409,3.43159621813013,3.39551528498079,3.43313305456173,3.45994302895259
"AT5G08300",3.50766780429014,3.4736440634494,3.4355352558638,3.53058268822927,3.48095011028399,3.48900336545553,3.51767883549196,3.56710731582658,3.52631925781714,3.52812118781138,3.62228614682781,3.4490066392182,3.54170067793418,3.47754781591381,3.53905952545234,3.4604935758584,3.48779502425059,3.49060863602774,3.4700161775327,3.53428576068565,3.56519501730462,3.48266761226977,3.45675359107674,3.53295275220708,3.4995270242151,3.50707152610811,3.47557780602926,3.4754870170628,3.46937807906173,3.5181826049785,3.48284828306847,3.50040691461906,3.48093718898764,3.50282703153218,3.45239775559947,3.48839932136008,3.49501714129304,3.49730578429842,3.58639246439684,3.50210142263551,3.57404094027558,3.47617427714516,3.51529614253985,3.59348524506773,3.47848004040862,3.52128949071349,3.48391893836091,3.49984588708321,3.5318181021214,3.50283975825593,3.51923994866129,3.48150561657706,3.49979487375997,3.47653722581771,3.5552026338783,3.45549162062847,3.46875272924146,3.48287409133567,3.45604386853413,3.48882346387276,3.53372529970731,3.49606602059371,3.46812710823984,3.4604411518705,3.51568722450177,3.47509785676671,3.4727476930995,3.43686808583294,3.43115491042936,3.52608133500769,3.44361991147939,3.47242278373594,3.50092949398661,3.47164270258817,3.54219613019606,3.51065816203004,3.4633870450544,3.45779126025604,3.50624647976208,3.47298158254093,3.45697695000778,3.45468916963012,3.48742203376371,3.5019104122542,3.47758667063004,3.50550988600518,3.50717303767246,3.51424852992186,3.48137644815329,3.45578091970519,3.44796263006535,3.55534990275871,3.45710832146254,3.43716114325472,3.44890095114513,3.48906761058452,3.45462337516199,3.45309610057291,3.52319810012381,3.45229231566806,3.42211187381321,3.4740206326522,3.50542096131974,3.45189684727843,3.48604499259035,3.47653722581771,3.46624861579241,3.45639877344824
"AT3G49570",3.28519800757348,3.27159300467036,3.32873595450547,3.26452592225598,3.27346516323496,3.26904511897851,3.32335565645141,3.25381232108269,3.25910372328247,3.23852702882098,3.34428880539967,3.27163035214992,3.32180257495861,3.29519550700957,3.28775595982301,3.3367689658548,3.30966369876297,3.3081118219132,3.26137284728432,3.28858004391877,3.31285827500714,3.30506581783713,3.26067457217405,3.2908991293115,3.42816919665722,3.2568174410838,3.28713241500113,3.32528566428151,3.29817733705001,3.26011450396399,3.34160154650826,3.29731616099812,3.25796405127525,3.2987448160276,3.30599531937155,3.30214501033506,3.22827844433218,3.30027897070753,3.34913877707708,3.30215378599468,3.38165715100966,3.34296712892478,3.31297586548262,3.28751662140577,3.3180969853393,3.28641544872112,3.30440298165681,3.21109476438082,3.36249794282923,3.27450917219655,3.24552456510926,3.26566942486653,3.32754366229427,3.29714151577266,3.29039638723413,3.32669552971359,3.30248283470237,3.30609742588659,3.24881108336063,3.26749384993953,3.27375010349336,3.30188610435846,3.25551583982365,3.2983225273393,3.2193575108158,3.31332422544565,3.28784459360607,3.30200312976326,3.3432088161535,3.32337006906127,3.21866184220701,3.30742998245923,3.27892739664886,3.34177231501565,3.2791369557898,3.25945780306197,3.30574002146325,3.30160813097153,3.22041044634883,3.34780736791062,3.35631286614495,3.33736857193654,3.28827586696564,3.31852654116261,3.3091994753461,3.2744629534985,3.26960322759349,3.29051139941014,3.31471827466382,3.2964559389786,3.27014317545149,3.22782885457062,3.30490962616411,3.40966247670709,3.36282052553426,3.26658717269624,3.31584007873686,3.32456581403462,3.25844656201675,3.28174127069769,3.2837292026232,3.29667030848674,3.2774179691669,3.37086174008528,3.27868212920832,3.32295204490714,3.31328503914881,3.27607377044359
"AT5G39530",3.47983845559664,3.51266936314398,3.53773092253307,3.39110779997458,3.57448908189632,3.59383180115064,3.50142640607357,3.46782723533876,3.53504514923177,3.48715187699322,3.39054387918567,3.56629154941226,3.47334533520958,3.51817001288499,3.47322842471066,3.56175380983398,3.54515291717766,3.60875011461794,3.5528565780564,3.51122765441532,3.46884394297464,3.55024810379997,3.60722377233578,3.45004989341804,3.524464925965,3.53303999603163,3.56718034703674,3.49312210968164,3.54796798096727,3.5528196985632,3.57052364923656,3.57913186435262,3.54901605248476,3.52072395711559,3.53995285046879,3.53265359046293,3.55962640951701,3.52712039345895,3.43549525193444,3.5702443243068,3.46481200663112,3.5883848390233,3.52397588742056,3.39606356201166,3.50402285310783,3.44993107974362,3.58009723294623,3.54342164334886,3.48466663578607,3.46224867953093,3.53340137853961,3.52692015125163,3.52939619455876,3.47734057308558,3.4909936353293,3.6219463597208,3.50010092664561,3.50908772992569,3.57052364923656,3.54079603871073,3.51709928303081,3.55721400854701,3.51636821097614,3.54327315173304,3.49435160298646,3.40933662189024,3.44919157471791,3.44971983127015,3.39366331016713,3.43353369931591,3.46041493916217,3.53442272914821,3.59088940411639,3.6095895060061,3.44868955176884,3.53817806571395,3.58812094748408,3.62351574149055,3.36630822440789,3.51964254250815,3.47420238950799,3.37052700158361,3.53943181143483,3.48667576336935,3.52368740234559,3.46209159308147,3.5737744116824,3.51274520265622,3.54733877239465,3.52411383815412,3.51918961653014,3.35905725196097,3.42914726323522,3.4736440634494,3.42341681675408,3.50512874161279,3.52471565067338,3.53579169904578,3.51418539642773,3.55794917725477,3.56348764239825,3.56034812096632,3.55168826943896,3.47169472112269,3.44837239461205,3.47629094917663,3.41733946543494,3.49533700237943
"AT5G02760",3.09123945212343,3.08947103225639,3.09695671651311,3.02568264442259,3.29832839330652,3.32986987231766,3.26421362752716,3.12869262778896,3.16592801344269,3.14094221737709,3.25912783359905,3.17621265122779,3.15614902655456,3.12169181659203,3.26593791152218,3.16030710610442,3.15987133677839,3.24340098772348,3.36387192485753,3.32311062005181,3.17314982546938,3.18387710877874,3.2148848183573,2.97882712823946,3.29389866934983,3.19946976445322,3.15895579252952,3.15690784457397,3.17838798632534,3.11523304836736,3.08680244498236,3.27430937751323,3.41986245037752,3.31007540832687,3.29949378110172,3.20622435656365,3.31461677649008,3.09860820347899,3.30748972913815,3.19070018685617,3.17298827547397,3.27265478991867,3.15286322424529,3.07702247537274,3.15252904024348,3.11438035232731,3.37128005402265,3.31778450075179,3.24417618930726,3.21706937356021,3.13561202594436,3.2615879803377,3.05928777950843,3.064543171395,3.15767919701449,3.31907306366232,3.03366262319454,3.05155830004187,3.28863762359824,3.36096819965269,3.28707477521444,3.18714221138605,3.15872802726905,3.13688532764914,2.99255092265872,3.12269756410459,3.04407756608388,2.96702100969722,3.07654199338206,3.07401040977027,3.02419732155134,3.10424439148374,3.5398164060519,3.20876382659291,3.08903028382733,3.03984728151395,3.03010296805138,3.0791084073343,3.07088216450891,3.08602622031375,3.05746240290201,3.02877069110267,3.24216498214179,2.9917730628828,3.21783403991167,3.06732550241808,3.15644515868279,3.18028314726711,3.3758874172405,3.1372625079702,3.13398266179189,3.09803713764963,3.06352365069879,3.04556528710304,3.04691881120845,3.06175719189809,3.14237095698663,3.07866106585494,3.10854452891737,3.17684613342302,3.16614660895856,3.33987850028299,3.23378531356523,3.00335756939415,3.11001906708669,3.0567274438904,3.06348395935178,3.0457225357346
"AT3G16940",3.36254002292493,3.34550992425134,3.37569284159213,3.36820959809927,3.32293762812056,3.33809633016609,3.37583182687584,3.34207111127354,3.37189336181144,3.43214432153583,3.36008329591333,3.37147522569256,3.38565191139166,3.38359371041263,3.38254275786869,3.34775068493714,3.36692364897852,3.32876467228402,3.35755200461808,3.37705432036358,3.34918124863282,3.3909565257879,3.39610467439046,3.40896994722558,3.34349310224272,3.33880946241769,3.40880695078909,3.40239475050062,3.38988339902723,3.37316096720846,3.33749702653833,3.31242121898952,3.36587447213136,3.35693256841935,3.38492013605724,3.37160067925349,3.46083428535426,3.36921519412574,3.38672818912499,3.27272942895984,3.12385322487597,3.39867871576503,3.36686771213727,3.32956853808285,3.36378784110329,3.3389948190772,3.37424660035817,3.36457243229586,3.38561050005522,3.36074351360898,3.33187716036905,3.35815710586677,3.26176848681892,3.40762467556661,3.30885594117364,3.14834031414967,3.38594175746859,3.37125217020002,3.36011139643906,3.32956853808285,3.33137560012351,3.37428833916903,3.40782858525683,3.38363517967896,3.49652626341729,3.45384677374993,3.38719708466965,3.43144913056182,3.45654333931247,3.36162801260831,3.38694886483577,3.3746500249558,3.30460595283534,3.29241661285136,3.32976943456583,3.30227810210501,3.38854775505888,3.35449447600437,3.43811982427074,3.31259402440363,3.42672097680464,3.45297753751562,3.35677766780427,3.40562483394082,3.36013949641745,3.37382914582077,3.34019193451884,3.35541100557039,3.37342549158111,3.39862399671775,3.4252444421481,3.41122284392982,3.43749409080897,3.29450459348125,3.45626733736338,3.37631816995392,3.38190628289116,3.37877516846694,3.37311919576823,3.34428880539967,3.396282814495,3.39360840055911,3.41906690472266,3.39762500937438,3.44356687073302,3.40782858525683,3.47823409522261,3.44716920661843
"AT5G11210",3.04095027752647,3.00940092293607,2.9440600585873,3.0549127110849,3.03723284876685,2.93507875057565,3.0842820136442,3.02360311878034,3.04895456377571,3.15022658352726,3.28037882339866,2.98361750515384,3.17974351882142,3.09008277131477,3.00421372342396,2.95640798767386,3.09073320085474,3.00644524848935,2.95261126775599,3.11152047672723,3.16110406201169,3.00087076429541,3.0220890130187,3.17771372807911,3.09169475719518,3.10298727685033,3.09691456200504,3.06844037374595,3.02035107008731,3.07370028928816,3.0233369784928,2.97385185768709,3.02369891726641,3.05060791489742,3.02328019554344,3.03610765927267,3.10107012521217,3.07784456621434,3.26802709963107,3.13975761234896,3.20480430404978,3.06607713206077,3.13499466091008,3.06966264490491,3.05171315697545,3.00699272031338,3.03348995865425,3.06256384952722,3.14067723828108,3.05216893148159,3.05058527904724,3.03003232112362,3.10105163018892,2.97442101451665,3.15011770229307,3.00714166849534,2.95532210392427,3.04352999231496,3.03232128705788,3.03325735742232,3.07836560783372,2.97845375379784,3.00996339321257,3.01435707848963,3.04044009325307,2.97871366191439,3.0404471073184,2.97592361080838,3.07863374279676,3.07290840866857,3.02422924193723,2.99065358695881,2.98402966205511,3.05654017750349,3.13587629563922,3.10752886283893,3.04293494815717,2.99601084825761,3.03060269626832,2.97385002133394,2.93636468435112,3.02934156515718,2.99464488839207,3.09209070500004,2.95164747072802,3.02403416188164,2.9736627010334,3.08638805751837,2.99030323210044,2.98129190207653,3.0075991842052,3.17783648885845,3.03922439141314,3.1145735854354,3.0306309442845,3.04410904963044,2.94276032901321,3.02344698909767,3.11909882643369,3.00640934143831,3.04725917547801,3.05353017867259,3.1036839443105,2.91866291529583,3.05915623565999,3.09112264067406,2.98849564725781,3.00400332929162
"AT5G47250",3.22188945139948,3.20879815533517,3.21162435209287,3.22044914257214,3.24499358330556,3.24704948027416,3.18151764362993,3.26682101507359,3.24207502178269,3.30486145148845,3.31616167558434,3.22926335675278,3.17428496367989,3.22456667539837,3.25552188244946,3.17481066167438,3.18722932754327,3.23369176178077,3.26323576796351,3.26906158103579,3.3111630364691,3.23903136345024,3.24292713294665,3.2555430314405,3.20638847955754,3.16704314693079,3.21388848250022,3.24190423414254,3.21979890822815,3.29311441401312,3.16414747713688,3.21004280058012,3.18919991458708,3.19840771507227,3.21755800022763,3.20191766782046,3.23696706074538,3.20358801614294,3.24163123691161,3.28935791357677,3.24762375619625,3.2366885360755,3.23377151122442,3.26082659618209,3.22328352551322,3.23821822788409,3.24716648094792,3.21650453211263,3.19400192555309,3.19924202385883,3.16911365813144,3.22212910546318,3.23572705983806,3.21004124154606,3.25743461165616,3.33872390515744,3.14900404182411,3.13718707979442,3.18709944334736,3.27083389438521,3.28528975825028,3.23424378294994,3.18161305039852,3.22877406243903,3.18580312875092,3.16812531958975,3.15956621991429,3.17515569664635,3.13057179829753,3.23281115758229,3.21231719535475,3.21970134779468,3.24698261848586,3.24520356508671,3.21874707576912,3.25527411403529,3.21556056721257,3.23391872938572,3.24807633115102,3.22007451951927,3.17636905304436,3.15782307247775,3.20198821882016,3.1862834397913,3.21661627653907,3.21523593657678,3.2441746667262,3.26597690542836,3.23333283472035,3.23271600788278,3.23797511530213,3.20741812062889,3.18870949793378,3.20258227816425,3.16419575913393,3.17295148433221,3.18082575580446,3.22385961723116,3.30992994133841,3.21349193285219,3.27416920651941,3.23274056324472,3.30418975815458,3.1656080970674,3.233263800047,3.16940393414584,3.17771372807911,3.15406791509967
"AT4G12420",3.31549377495189,3.33009941806848,3.31031830550204,3.29307173122865,3.40531168259744,3.50478562554484,3.35455089464019,3.24763286984429,3.54594366521158,3.4154477073574,3.31964249911091,3.28317505106471,3.28440456480509,3.41455501745512,3.3870040284897,3.45769934501606,3.41444677507437,3.56755761607287,3.44011503264441,3.46562190770937,3.28472288250974,3.40386758420842,3.51872396105442,3.28117448269526,3.43745414115928,3.42415620881753,3.45549162062847,3.36815371109619,3.38078485047513,3.46573943621404,3.4456737400048,3.53985361944539,3.47257874936245,3.49132721830451,3.42709658082678,3.41059889954259,3.57829871478061,3.37313311971602,3.24408939962198,3.28012489197573,3.25862444713515,3.43919757948733,3.44507776835455,3.31981010733839,3.37709597802407,3.45876257764685,3.49266077942241,3.49846789382002,3.35574926935644,3.33009941806848,3.43752072329419,3.4538994379054,3.31356947845868,3.3227213590322,3.38850642676299,3.3311319222172,3.32563106486156,3.42283848253427,3.46082118263062,3.46302077255547,3.39989567805956,3.43193045229811,3.44927082553272,3.32337006906127,3.43294604892685,3.22687840419627,3.28906865999321,3.2796778046647,3.22727899446832,3.31680175863581,3.32360065123955,3.31890826121932,3.59542011353299,3.40266761094833,3.26439680859388,3.35711561134292,3.39301799024601,3.36924311734564,3.25637665893995,3.18033248374985,3.27249803536186,3.27498320110377,3.43652166847753,3.34083283798448,3.34013495154067,3.40509379808801,3.49868488746961,3.36273638047781,3.46231412717042,3.35603109527222,3.31569808974965,3.24067457644721,3.25515172491119,3.30264513775756,3.27371579429589,3.38353841620323,3.4058698615002,3.32286554202662,3.26769309269124,3.37644320310743,3.37713763448173,3.40993396617738,3.37470566087578,3.28247983812628,3.32508414241488,3.29104652779063,3.25985246192329,3.34583632745106
"AT3G16990",3.74581816621431,3.69318584189503,3.72205064337887,3.81578034258224,3.68441481615045,3.66213712386077,3.77365881311036,3.78659636189081,3.73166116377168,3.70120525313494,3.85751328713686,3.73212807118783,3.82408554243793,3.69201423895743,3.78835161808824,3.6742346477937,3.66859570731728,3.64958097191717,3.68918731937603,3.81215933189363,3.79128272822203,3.69946279388635,3.68369645430652,3.83136045308796,3.70040642479445,3.72141640998981,3.77691461808642,3.70714927026643,3.6699225008111,3.7198624537299,3.62975294245713,3.66424388843311,3.64616265715789,3.68995884695563,3.74494682737173,3.71001841751173,3.69777381955519,3.70907002328453,3.83126923596772,3.82046491963909,3.84948892339521,3.74688242173317,3.7712411857413,3.74135911731882,3.74425798974466,3.76267835461692,3.67322850148825,3.74425798974466,3.78753694328296,3.81543197193937,3.79475895302141,3.73131359969233,3.77268802604778,3.73664816633887,3.82780886475731,3.70219208281553,3.76498302218747,3.69166815514027,3.65292239257157,3.74459168654238,3.78017359305477,3.7287259612202,3.72281572633704,3.81585205550862,3.80810698841437,3.83444829535944,3.83585335217583,3.78099243531322,3.89430363582993,3.75870825188429,3.82978868535193,3.75255593380555,3.66634758098704,3.75704458799223,3.81347338344098,3.8087454219637,3.77544040637972,3.81278570886744,3.75419270393819,3.83679266268548,3.87944111724034,3.83801386159815,3.65689674581272,3.78181081307828,3.69581569161564,3.64688843134005,3.66873184487156,3.81507326721003,3.69932952567316,3.7862617851173,3.79320921683536,3.77210735206805,3.83684314593084,3.91139438484257,3.85717485064341,3.69426733502289,3.68787813324722,3.73803279368133,3.77397523292423,3.66403904098672,3.74474236302594,3.75961392861741,3.79595392091037,3.81996445729506,3.78533083525673,3.87006875178241,3.8435316751683,3.78042559402326
